276.6365, 300.9515, 136.5488
276.3964, 300.9215, 136.4692
276.1364, 300.9015, 136.4396
276.0064, 300.8915, 136.4498
275.8664, 300.9015, 136.44
275.6064, 300.9215, 136.4704
275.3765, 300.9515, 136.5508
276.8067, 301.1515, 136.6685
276.6568, 301.2015, 136.7188
276.4167, 301.1915, 136.6892
276.1467, 301.1415, 136.6796
275.8667, 301.1315, 136.68
275.5868, 301.1815, 136.6905
275.3568, 301.2115, 136.7108
275.1967, 301.1515, 136.6711
276.9471, 301.0115, 136.9283
276.7272, 301.0815, 136.9587
276.4472, 301.0515, 136.9591
276.1471, 301.0215, 136.9396
275.8571, 301.0215, 136.94
275.5572, 301.0515, 136.9605
275.2772, 301.0715, 136.9609
275.0571, 301.0215, 136.9213
277.0977, 301.2715, 137.2781
276.8177, 301.3515, 137.2985
276.4777, 301.3515, 137.2791
276.1577, 301.3015, 137.2696
275.8577, 301.3015, 137.27
275.5277, 301.3415, 137.2905
275.1877, 301.3515, 137.3011
274.9177, 301.2715, 137.2815
277.3185, 301.2415, 137.7878
276.9484, 301.3915, 137.7683
276.5484, 301.3815, 137.749
276.1784, 301.3715, 137.7295
275.8284, 301.3615, 137.7301
275.4584, 301.3815, 137.7407
275.0685, 301.3915, 137.7813
274.6885, 301.2615, 137.7919
277.4698, 301.4625, 138.6375
277.0298, 301.6325, 138.6282
276.5797, 301.6025, 138.6089
276.1797, 301.5625, 138.5995
275.8297, 301.5525, 138.6001
275.4397, 301.6125, 138.6107
274.9898, 301.6425, 138.6314
274.5498, 301.4525, 138.6421
277.4712, 301.3115, 139.5175
277.0411, 301.4915, 139.5082
276.5911, 301.4715, 139.4889
276.1911, 301.4115, 139.4795
275.8311, 301.4115, 139.4801
275.4211, 301.4715, 139.4907
274.9811, 301.4915, 139.5114
274.5411, 301.3215, 139.5221
277.3925, 301.1985, 140.4176
276.9625, 301.3785, 140.3983
276.5324, 301.4085, 140.349
276.1724, 301.3585, 140.3095
275.8524, 301.3585, 140.31
275.4824, 301.3985, 140.3406
275.0525, 301.3885, 140.3913
274.6225, 301.2085, 140.412
273.5955, 301.7345, 135.8636
273.9839, 302.0645, 134.8929
274.4031, 302.3545, 134.3723
275.0125, 302.6645, 133.9813
275.5722, 302.6445, 133.7505
276.4622, 302.6445, 133.7391
276.9825, 302.6645, 133.9583
277.5932, 302.3645, 134.3773
278.0139, 302.0745, 134.8867
278.4055, 301.7345, 135.8561
278.0545, 301.1145, 135.2466
277.7038, 300.7245, 134.8072
277.1331, 300.3345, 134.358
276.5328, 300.2045, 134.139
275.5228, 300.2145, 134.1306
274.8731, 300.3245, 134.3716
274.3038, 300.7145, 134.8224
273.9345, 301.1145, 135.243
278.2849, 301.5245, 135.5332
278.2544, 301.7945, 135.1863
273.715, 301.5245, 135.5404
273.7544, 301.7945, 135.1933
74.40756, 0.237684, 180.1375
73.6504, 180.9169, 180.8185
23.84459, 180.0239, 179.9801
276.0122, 298.5292, 143.6543
276.0158, 301.5445, 142.5198
276.012, 302.4545, 140.0498
276.0082, 302.4045, 137.6498
276.0144, 301.7145, 135.2098
276.0096, 301.2845, 132.0898
