276.6368, 301.2785, 136.7388
276.3967, 301.2485, 136.6492
276.1367, 301.2285, 136.6296
275.9966, 301.2185, 136.6298
275.8667, 301.2285, 136.63
275.6067, 301.2485, 136.6504
275.3668, 301.2785, 136.7408
276.8071, 301.4665, 136.9086
276.6472, 301.5165, 136.9488
276.4171, 301.5065, 136.9292
276.1371, 301.4565, 136.9196
275.8571, 301.4565, 136.92
275.5871, 301.5065, 136.9305
275.3472, 301.5265, 136.9508
275.1971, 301.4765, 136.9011
276.9475, 301.5715, 137.1683
276.7275, 301.6415, 137.1987
276.4475, 301.6115, 137.1991
276.1475, 301.5815, 137.1696
275.8575, 301.5815, 137.17
275.5576, 301.6115, 137.2005
275.2776, 301.6315, 137.2009
275.0575, 301.5815, 137.1613
277.088, 301.6865, 137.5181
276.8181, 301.7565, 137.5385
276.478, 301.7565, 137.5191
276.148, 301.7065, 137.4996
275.848, 301.7165, 137.5101
275.528, 301.7465, 137.5205
275.1881, 301.7565, 137.5411
274.918, 301.6765, 137.5215
277.3088, 301.7765, 138.0078
276.9388, 301.9365, 137.9884
276.5387, 301.9165, 137.959
276.1687, 301.9065, 137.9496
275.8287, 301.9065, 137.9501
275.4587, 301.9165, 137.9606
275.0588, 301.9265, 137.9913
274.6788, 301.7965, 138.0119
277.4698, 301.8885, 138.6475
277.0198, 302.0685, 138.6382
276.5798, 302.0285, 138.6289
276.1797, 301.9885, 138.6095
275.8297, 301.9885, 138.6101
275.4297, 302.0385, 138.6207
274.9798, 302.0685, 138.6414
274.5398, 301.8785, 138.6521
277.4712, 301.8595, 139.5275
277.0411, 302.0295, 139.5182
276.5911, 302.0095, 139.5089
276.1811, 301.9495, 139.4995
275.8211, 301.9495, 139.4901
275.4211, 302.0095, 139.5107
274.9712, 302.0295, 139.5214
274.5412, 301.8595, 139.5321
277.3926, 301.5995, 140.4276
276.9625, 301.7795, 140.3983
276.5424, 301.8095, 140.359
276.1724, 301.7595, 140.3195
275.8524, 301.7595, 140.32
275.4825, 301.7995, 140.3506
275.0625, 301.7895, 140.4013
274.6226, 301.6095, 140.422
273.5357, 301.9545, 136.0036
273.924, 302.2645, 134.893
274.3531, 302.5645, 134.3724
274.9525, 302.8045, 133.9814
275.5722, 302.7845, 133.7405
276.4622, 302.7845, 133.7391
277.0625, 302.8045, 133.9682
277.6732, 302.5645, 134.3772
278.0939, 302.2645, 134.8866
278.4857, 301.9545, 135.9959
278.1342, 301.4016, 135.184
277.7836, 301.0298, 134.7474
277.2029, 300.538, 134.3089
276.5325, 300.4224, 134.0778
275.5225, 300.4226, 134.0694
274.8129, 300.5282, 134.3025
274.2436, 301.0296, 134.763
273.8742, 301.4018, 135.1807
278.3649, 301.8447, 135.5521
278.334, 302.0545, 134.8862
273.6549, 301.8449, 135.5495
273.6939, 302.0545, 134.8934
76.50212, 0.2777972, 180.1794
73.6504, 180.9169, 180.8185
23.84459, 180.0239, 179.9801
276.0122, 298.5292, 143.6543
276.0161, 301.5445, 142.7298
276.0125, 302.8545, 140.3698
276.0085, 302.9445, 137.8298
276.0052, 302.0445, 135.6898
276.0096, 301.7545, 132.0898
