276.6265, 301.5045, 136.5508
276.3964, 301.4745, 136.4712
276.1364, 301.4645, 136.4416
275.9964, 301.4445, 136.4418
275.8664, 301.4545, 136.442
275.6064, 301.4745, 136.4724
275.3665, 301.5045, 136.5528
276.8059, 301.8945, 136.1606
276.656, 301.9445, 136.2008
276.416, 301.9345, 136.1812
276.1459, 301.8845, 136.1716
275.8659, 301.8845, 136.172
275.586, 301.9345, 136.1824
275.356, 301.9545, 136.2028
275.1959, 301.8945, 136.1531
276.9466, 301.7445, 136.5703
276.7266, 301.8145, 136.6107
276.4466, 301.7845, 136.6111
276.1466, 301.7545, 136.5816
275.8566, 301.7545, 136.582
275.5566, 301.7845, 136.6125
275.2766, 301.8045, 136.6129
275.0566, 301.7545, 136.5733
277.0968, 302.6945, 136.7501
276.8169, 302.7645, 136.7705
276.4769, 302.7645, 136.7611
276.1568, 302.7145, 136.7416
275.8568, 302.7245, 136.742
275.5269, 302.7545, 136.7625
275.1869, 302.7645, 136.7731
274.9169, 302.6845, 136.7635
277.3184, 302.6245, 137.7398
276.9484, 302.7745, 137.7203
276.5483, 302.7645, 137.701
276.1783, 302.7545, 137.6815
275.8283, 302.7445, 137.6821
275.4583, 302.7645, 137.6927
275.0684, 302.7745, 137.7233
274.6884, 302.6445, 137.7439
277.4701, 302.4645, 138.8595
277.0301, 302.6345, 138.8502
276.5801, 302.6045, 138.8409
276.1801, 302.5645, 138.8215
275.8301, 302.5545, 138.8321
275.4401, 302.6145, 138.8427
274.9801, 302.6345, 138.8534
274.5401, 302.4545, 138.8641
277.4715, 302.1345, 139.7375
277.0415, 302.3045, 139.7282
276.5915, 302.2945, 139.7189
276.1914, 302.2245, 139.7095
275.8315, 302.2245, 139.7101
275.4214, 302.2845, 139.7207
274.9715, 302.3045, 139.7314
274.5415, 302.1345, 139.7421
277.3926, 301.7545, 140.4276
276.9525, 301.9445, 140.4083
276.5325, 301.9645, 140.359
276.1624, 301.9145, 140.3196
275.8424, 301.9145, 140.3201
275.4825, 301.9645, 140.3506
275.0525, 301.9445, 140.4013
274.6226, 301.7645, 140.422
273.5356, 301.8945, 135.9836
273.914, 302.2315, 134.903
274.3432, 302.5225, 134.3824
274.9525, 302.7245, 133.9814
275.5622, 302.7645, 133.7505
276.4622, 302.7645, 133.7491
277.0625, 302.7245, 133.9682
277.6632, 302.5225, 134.3872
278.094, 302.2415, 134.8965
278.4756, 301.8945, 135.976
278.1344, 301.3685, 135.1655
277.7837, 300.9575, 134.735
277.203, 300.6015, 134.2969
276.5327, 300.4875, 134.065
275.5226, 300.4985, 134.0565
274.813, 300.6015, 134.3007
274.2437, 300.9575, 134.7405
273.8744, 301.3785, 135.1721
278.364, 301.8905, 135.5421
278.324, 302.0915, 134.8962
273.654, 301.8905, 135.5495
273.694, 302.0815, 134.9034
76.63445, 0.2977534, 180.2019
73.6504, 180.9169, 180.8185
23.84459, 180.0239, 179.9801
276.0122, 298.5292, 143.6543
276.0165, 301.0445, 142.9498
276.0132, 302.8145, 140.8698
276.0077, 303.4945, 137.2798
276.0047, 301.9845, 135.3698
276.0096, 301.4945, 132.0898
