276.6378, 301.9131, 135.7001
276.4017, 301.8816, 135.6179
276.1405, 301.8648, 135.5956
276.0051, 301.8546, 135.5969
275.8701, 301.8605, 135.596
275.6094, 301.8841, 135.6199
275.3743, 301.9117, 135.7048
276.8102, 301.9243, 135.8729
276.6543, 301.9701, 135.9211
276.4201, 301.9638, 135.8981
276.1459, 301.9072, 135.8896
275.8664, 301.9059, 135.8902
275.5908, 301.9557, 135.9009
275.3579, 301.979, 135.9224
275.202, 301.9253, 135.8737
276.9497, 301.9803, 136.1324
276.7317, 302.0513, 136.1656
276.4517, 302.0226, 136.1642
276.1504, 301.9865, 136.1429
275.8621, 301.9914, 136.1429
275.5599, 302.0188, 136.1663
275.2813, 302.0406, 136.1706
275.0606, 301.9929, 136.1332
277.0968, 302.0453, 136.4862
276.8202, 302.1162, 136.5057
276.4832, 302.1189, 136.4904
276.1564, 302.0729, 136.4732
275.8553, 302.0756, 136.4747
275.5297, 302.1127, 136.4933
275.1923, 302.1207, 136.506
274.9199, 302.0368, 136.4915
277.3213, 302.1422, 137.2992
276.949, 302.2927, 137.2819
276.551, 302.2796, 137.2533
276.1817, 302.268, 137.2388
275.8329, 302.263, 137.241
275.4649, 302.2804, 137.2542
275.0674, 302.2877, 137.2855
274.692, 302.156, 137.3022
277.4724, 302.2826, 138.1472
277.0301, 302.4535, 138.1333
276.5807, 302.4224, 138.1225
276.1815, 302.3805, 138.1102
275.8343, 302.3741, 138.1116
275.4393, 302.4288, 138.1228
274.9866, 302.4567, 138.1368
274.5462, 302.2719, 138.152
277.4765, 302.3095, 139.0221
277.0414, 302.4806, 139.0124
276.5978, 302.468, 139.0027
276.1899, 302.4035, 138.9923
275.8298, 302.4023, 138.9929
275.4221, 302.461, 139.0045
274.9781, 302.4869, 139.0159
274.5427, 302.3128, 139.0268
277.3944, 302.1085, 140.3297
276.9634, 302.2945, 140.3053
276.5373, 302.3185, 140.26
276.1722, 302.2715, 140.2225
275.8512, 302.2675, 140.2211
275.4853, 302.3165, 140.2536
275.0584, 302.2985, 140.3013
274.6274, 302.1225, 140.3259
273.5355, 302.0635, 135.8926
273.921, 302.3105, 134.897
274.3452, 302.5305, 134.3744
274.9545, 302.7265, 133.9774
275.5682, 302.8365, 133.7455
276.4602, 302.8365, 133.7411
277.0635, 302.7245, 133.9651
277.6692, 302.5355, 134.3812
278.0919, 302.3105, 134.8885
278.4835, 302.0635, 135.8829
278.1344, 301.7015, 135.1665
277.7837, 301.3395, 134.737
277.213, 300.9105, 134.2879
276.5427, 300.8345, 134.059
275.5226, 300.8445, 134.0506
274.813, 300.9105, 134.2917
274.2437, 301.3395, 134.7425
273.8744, 301.7015, 135.1631
278.3647, 302.0145, 135.3461
278.33, 302.1615, 134.8882
273.6547, 302.0145, 135.3535
273.693, 302.1575, 134.8974
77.94108, 0.3294522, 180.2345
73.6504, 180.9169, 180.8185
23.84459, 180.0239, 179.9801
276.0122, 298.5292, 143.6543
276.0162, 301.4645, 142.7898
276.0126, 302.9145, 140.4298
276.0081, 302.9945, 137.5498
276.0144, 302.2845, 135.1798
276.0096, 301.2045, 132.0898
